entity_addr,entity_total_trans_atl_all_yr,pct_entity_total_trans_atl_all_yr
546 MORGAN 30308,3.0,0.007873602435567686
546 PARK 30312,2.0,0.005249068290378458
546 PRYOR 30312,1.0,0.002624534145189229
546 RUTILE 32082,1.0,0.002624534145189229
546 W WESLEY 30305,1.0,0.002624534145189229
546 WATERCRESS 30188,2.0,0.005249068290378458
546 WESLEY 30305,6.0,0.015747204871135373
5465 LANDSEER 30040,1.0,0.002624534145189229
5466 HIGH HARBOR 30504,1.0,0.002624534145189229
5469 STONE COVE 30331,2.0,0.005249068290378458
547 ATLANTA 30316,1.0,0.002624534145189229
547 BROYLES 30312,5.0,0.013122670725946145
547 COLLIER 30318,1.0,0.002624534145189229
547 EAST 30312,6.0,0.015747204871135373
547 END 30310,1.0,0.002624534145189229
547 LINWOOD 30306,2.0,0.005249068290378458
547 MORGAN 30308,3.0,0.007873602435567686
547 PARKWAY 30308,2.0,0.005249068290378458
5470 CLAIRE ROSE 30327,2.0,0.005249068290378458
5473 EMILY 30294,1.0,0.002624534145189229
5475 JEXINGTON WOODS 30005,1.0,0.002624534145189229
5475 MORNING CREEK 30349,1.0,0.002624534145189229
5477 GEORGETOWN 30047,4.0,0.010498136580756916
5478 SOMER MILL 30134,1.0,0.002624534145189229
548 4TH 7650,1.0,0.002624534145189229
548 BROYLES 30312,2.0,0.005249068290378458
548 DEERING 30309,5.0,0.013122670725946145
548 ECHOTA 30318,1.0,0.002624534145189229
548 GRIFFIN 30318,2.0,0.005249068290378458
548 HOLDERNESS 30310,1.0,0.002624534145189229
548 LINWOOD 30306,6.0,0.015747204871135373
548 LYNNHAVEN 30310,2.0,0.005249068290378458
548 MARKTREY 30318,1.0,0.002624534145189229
548 MARY 30310,1.0,0.002624534145189229
548 ONTARIO 30310,4.0,0.010498136580756916
548 PARK 30306,4.0,0.010498136580756916
548 ROBINSON 30315,4.0,0.010498136580756916
548 SUSAN CREEK 30083,1.0,0.002624534145189229
548 WESLEY 30305,2.0,0.005249068290378458
548 WINTON 30308,1.0,0.002624534145189229
5480 BALTIMORE 91942,3.0,0.007873602435567686
5480 HAMPSTEAD 30097,1.0,0.002624534145189229
5480 OLD NATIONAL 30349,2.0,0.005249068290378458
5486 FLAKESMILL 30294,1.0,0.002624534145189229
549 AMSTERDAM 30306,19.0,0.049866148758595345
549 AMSTERDM 30306,1.0,0.002624534145189229
549 ATWOOD 30310,2.0,0.005249068290378458
549 BISMARK 30324,1.0,0.002624534145189229
549 EAST WESLEY 30305,1.0,0.002624534145189229
549 GRANT 30312,2.0,0.005249068290378458
549 GREENWOOD 30308,1.0,0.002624534145189229
549 HOLLYDALE 30342,2.0,0.005249068290378458
549 HOPKINS 30310,3.0,0.007873602435567686
549 MELLVIEW 30310,2.0,0.005249068290378458
549 ONTARIO 30310,3.0,0.007873602435567686
549 ROBINSON 30315,2.0,0.005249068290378458
549 ROCK SPRINGS 30324,6.0,0.015747204871135373
549 SEAL 30308,4.0,0.010498136580756916
549 WESLEY 30305,1.0,0.002624534145189229
5494 AMSTERDAM 30306,5.0,0.013122670725946145
5495 PARK 30349,1.0,0.002624534145189229
55 116TH 10029,1.0,0.002624534145189229
55 ALDEN 30309,1.0,0.002624534145189229
55 AVERY 30309,2.0,0.005249068290378458
55 CHESTER 30316,5.0,0.013122670725946145
55 DANIEL 30312,2.0,0.005249068290378458
55 DOGHOBBLE 28747,1.0,0.002624534145189229
55 FREMONT 90005,1.0,0.002624534145189229
55 FULTON 30312,1.0,0.002624534145189229
55 HONOUR 30305,1.0,0.002624534145189229
55 LAFAYETTE 30309,1.0,0.002624534145189229
55 LITTLE 30315,1.0,0.002624534145189229
55 MEADOWBROOK 30253,1.0,0.002624534145189229
55 MILDRED 30318,1.0,0.002624534145189229
55 MILTON 30315,1.0,0.002624534145189229
55 MONTGOMERY FERRY 30309,2.0,0.005249068290378458
55 PHARR 30305,1.0,0.002624534145189229
55 PINEY MOUNTAIN 28805,1.0,0.002624534145189229
55 PRADO 30309,5.0,0.013122670725946145
55 RIVER OAKS 95134,1.0,0.002624534145189229
55 SOUTH PRADO 30309,1.0,0.002624534145189229
55 VILLAGE CENTRE ,1.0,0.002624534145189229
55 W WIEUCA 30342,1.0,0.002624534145189229
55 WIEUCA 30342,2.0,0.005249068290378458
550 ALLEN 30324,2.0,0.005249068290378458
550 ARDEN OAK 30305,2.0,0.005249068290378458
550 BIRKDALE 30213,1.0,0.002624534145189229
550 BISHOP 30312,2.0,0.005249068290378458
550 BOULEVARD 30312,5.0,0.013122670725946145
550 CARSON PLAZA 90746,1.0,0.002624534145189229
550 CHATEAUGAY 30342,2.0,0.005249068290378458
550 COLLIER 30318,2.0,0.005249068290378458
550 FAIRBURN 30331,1.0,0.002624534145189229
550 HAMILTON E HOLMES 30318,1.0,0.002624534145189229
550 HAMILTON EAST HOLMES 30318,1.0,0.002624534145189229
550 HIGHLAND 30307,1.0,0.002624534145189229
550 LANGHORN 30310,1.0,0.002624534145189229
550 NORTHRIDGE 30350,1.0,0.002624534145189229
550 PEACHTREE 30308,1.0,0.002624534145189229
550 PHARR 30305,4.0,0.010498136580756916
550 SEVEN SEVENTY 84097,1.0,0.002624534145189229
550 SPRING VALLEY 30318,2.0,0.005249068290378458
550 TWIN SPRINGS 30327,2.0,0.005249068290378458
550 WALDO 30312,1.0,0.002624534145189229
5500 ERROL 30327,1.0,0.002624534145189229
5500 KOWETA 30349,1.0,0.002624534145189229
5501 LONG ISLAND 30327,2.0,0.005249068290378458
5504 MADISON 30346,2.0,0.005249068290378458
5506 WINDMIER 75252,1.0,0.002624534145189229
5507 LONG ISLAND 30327,1.0,0.002624534145189229
5509 MUDLARK 30127,2.0,0.005249068290378458
551 AUBURN 30312,3.0,0.007873602435567686
551 BROYLES 30312,2.0,0.005249068290378458
551 BURRIDGE 30022,1.0,0.002624534145189229
551 CASH 30701,1.0,0.002624534145189229
551 HASCALL 30309,3.0,0.007873602435567686
551 HASCALL 30318,1.0,0.002624534145189229
551 HILLSIDE 30342,2.0,0.005249068290378458
551 LINWOOD 30306,2.0,0.005249068290378458
551 OAKLAND 30312,1.0,0.002624534145189229
551 ORME 30306,1.0,0.002624534145189229
551 OVERBROOK 30318,1.0,0.002624534145189229
551 PEYTON 30311,1.0,0.002624534145189229
551 SPRING VALLEY 30318,2.0,0.005249068290378458
551 SUNSET 30318,1.0,0.002624534145189229
551 SUNSET 30319,1.0,0.002624534145189229
551 WOODS 30318,1.0,0.002624534145189229
5510 62ND 90055,1.0,0.002624534145189229
5510 62ND 90056,1.0,0.002624534145189229
5510 DOE TROT 30135,1.0,0.002624534145189229
5514 MOUNTAIN VIEW SUMMIT 30087,1.0,0.002624534145189229
5516 KATRIX 35126,1.0,0.002624534145189229
552 CONSTELLATION OVERLOOK 30331,1.0,0.002624534145189229
552 DOVETON 3350,1.0,0.002624534145189229
552 FAIRWAY 30189,1.0,0.002624534145189229
552 FLETCHER 30310,1.0,0.002624534145189229
552 NORFOLK 30314,2.0,0.005249068290378458
552 OAKSIDE 30331,1.0,0.002624534145189229
552 PARK 30306,4.0,0.010498136580756916
552 PEACHTREE BATTLE 30305,2.0,0.005249068290378458
552 WESLEY 30305,2.0,0.005249068290378458
552 WEST END 30310,1.0,0.002624534145189229
552 WOODALL 30306,1.0,0.002624534145189229
5520 KINGS HILL 30040,1.0,0.002624534145189229
5527 24TH 22205,2.0,0.005249068290378458
5529 FOLLY 30092,1.0,0.002624534145189229
553 BISMARK 30324,1.0,0.002624534145189229
553 BOULEVARD 30308,1.0,0.002624534145189229
553 COLLIER 30318,2.0,0.005249068290378458
553 COMMERCIAL 30318,1.0,0.002624534145189229
553 DANIEL 30032,1.0,0.002624534145189229
553 END 30310,1.0,0.002624534145189229
553 GRIFFIN 30318,1.0,0.002624534145189229
553 JADE TREE 30349,1.0,0.002624534145189229
553 JONES 30314,2.0,0.005249068290378458
553 MARKTREY 30316,1.0,0.002624534145189229
553 MARKTREY 30318,1.0,0.002624534145189229
553 WESLEY 30305,3.0,0.007873602435567686
553 WEST END 30310,1.0,0.002624534145189229
553 WOODLAWN 30318,2.0,0.005249068290378458
553 WOODWARD 30305,2.0,0.005249068290378458
5530 BOONE 30024,1.0,0.002624534145189229
5531 CONGREGATION 30218,1.0,0.002624534145189229
5535 112TH 33165,1.0,0.002624534145189229
5535 MEMORIAL 77007,1.0,0.002624534145189229
554 ALLEN 30324,2.0,0.005249068290378458
554 BROYLES 30312,1.0,0.002624534145189229
554 CATIVO 30311,2.0,0.005249068290378458
554 CENTENNIAL 30313,2.0,0.005249068290378458
554 EAST 30312,2.0,0.005249068290378458
554 ELBRIDGE 30318,2.0,0.005249068290378458
554 FOREST 32765,1.0,0.002624534145189229
554 HOLDERNESS 30310,1.0,0.002624534145189229
554 LORIDANS 30342,2.0,0.005249068290378458
554 MANOR 30305,1.0,0.002624534145189229
554 MANOR RIDGE 30305,2.0,0.005249068290378458
554 MIDDLE 30310,1.0,0.002624534145189229
554 ONTARIO 30310,2.0,0.005249068290378458
554 PEEPLES 30310,2.0,0.005249068290378458
554 WINTON 30308,2.0,0.005249068290378458
5544 TROWBRIDGE 30338,1.0,0.002624534145189229
5545 BEDFORD 90056,3.0,0.007873602435567686
5545 LINKS 30041,2.0,0.005249068290378458
5545 PINERIDGE 30297,1.0,0.002624534145189229
5546 ASHEFORDE 30068,1.0,0.002624534145189229
555 15TH 33122,1.0,0.002624534145189229
555 15TH 33132,18.0,0.04724161461340612
555 BISHOP 30307,1.0,0.002624534145189229
555 CATIVO 30311,1.0,0.002624534145189229
555 CORBETT 94114,1.0,0.002624534145189229
555 DST 91910,1.0,0.002624534145189229
555 EAST WESLEY 30305,1.0,0.002624534145189229
555 GRANT 30312,2.0,0.005249068290378458
555 HOLLY 30318,1.0,0.002624534145189229
555 HOPKINS 30310,2.0,0.005249068290378458
555 LAKEVIEW 48009,1.0,0.002624534145189229
555 LYNNHAVEN 30310,2.0,0.005249068290378458
555 MARKTEY 30318,1.0,0.002624534145189229
555 MARKTREY 30318,3.0,0.007873602435567686
555 MCDANIEL 30312,1.0,0.002624534145189229
555 NORTH POINT CENTER 30022,1.0,0.002624534145189229
555 NORTH POINT CENTER E 30022,2.0,0.005249068290378458
555 POINT 30022,2.0,0.005249068290378458
555 REGENCY PARK 30331,2.0,0.005249068290378458
555 ST JAMES 30044,1.0,0.002624534145189229
555 SUN VALLEY 30076,1.0,0.002624534145189229
555 TERRACE 30307,4.0,0.010498136580756916
555 WESLEY 30305,3.0,0.007873602435567686
5550 CHELSEN WOOD 30097,5.0,0.013122670725946145
5550 CHELSON WOOD 30097,1.0,0.002624534145189229
5550 HUNTERS FOREST 30349,5.0,0.013122670725946145
5551 HIGHLAND PRESERVE 30126,1.0,0.002624534145189229
5552 ADDISON WOOD 30518,1.0,0.002624534145189229
5552 BENTON WOODS 30342,1.0,0.002624534145189229
5552 GENOA 80249,1.0,0.002624534145189229
5554 BALLARD 30071,1.0,0.002624534145189229
5554 GRAMMERCY 30349,1.0,0.002624534145189229
5554 PEMROCK 30127,1.0,0.002624534145189229
5555 GLENRIDGE CONNECTOR 30342,1.0,0.002624534145189229
5555 HAMPTON 30349,1.0,0.002624534145189229
5556 WYLAKE 30093,1.0,0.002624534145189229
5559 MILL TRACE 30338,1.0,0.002624534145189229
556 BOLTON 30331,1.0,0.002624534145189229
556 BOULEVARD 30312,2.0,0.005249068290378458
556 CENTENNIAL 30313,1.0,0.002624534145189229
556 FEDERAL 30315,2.0,0.005249068290378458
556 FREEMANS 30083,1.0,0.002624534145189229
556 GRANT 30312,3.0,0.007873602435567686
556 GREENWOOD 30308,2.0,0.005249068290378458
556 LANGHORN 30310,1.0,0.002624534145189229
556 MONTGOMERY FERRY 30309,2.0,0.005249068290378458
556 PARK 30312,1.0,0.002624534145189229
556 PEACHTREE BATTLE 30305,2.0,0.005249068290378458
556 PONCE DE LEON MANOR 30307,1.0,0.002624534145189229
556 SHANNON 30310,1.0,0.002624534145189229
556 SUMMER TERRACE 30342,1.0,0.002624534145189229
556 TARRAGON 30331,1.0,0.002624534145189229
556 WOODALL 30306,3.0,0.007873602435567686
556 YANCEY 30297,2.0,0.005249068290378458
5564 FISHERMAN 30180,1.0,0.002624534145189229
5567 FITZPATRICK 30092,1.0,0.002624534145189229
5569 COTTONPORT 37027,1.0,0.002624534145189229
557 COLLIER RIDGE 30318,1.0,0.002624534145189229
557 GREENWOOD 30308,2.0,0.005249068290378458
557 HASCALL 30309,4.0,0.010498136580756916
557 LAWTON 30310,2.0,0.005249068290378458
557 MULBERRY 31201,1.0,0.002624534145189229
557 NORFOLK 30314,1.0,0.002624534145189229
557 NORTHRIDGE 30350,1.0,0.002624534145189229
557 SEAL 30308,2.0,0.005249068290378458
5570 WOODSIDE 30331,1.0,0.002624534145189229
5572 PINE GATE 30349,1.0,0.002624534145189229
5579 CHAMBLEE DUNWOODY 30338,1.0,0.002624534145189229
5579 JULIAN 30342,1.0,0.002624534145189229
558 HIGHLAND 30312,2.0,0.005249068290378458
558 LARCHMONT 30318,2.0,0.005249068290378458
558 MANOR RIDGE 30305,1.0,0.002624534145189229
558 MEAD 30315,4.0,0.010498136580756916
558 OAKSIDE 30102,1.0,0.002624534145189229
558 OLD WHEAT 30308,1.0,0.002624534145189229
558 OLD WHEAT 30312,1.0,0.002624534145189229
558 PARK 30306,2.0,0.005249068290378458
558 PEACHTREE BATTLE 30305,1.0,0.002624534145189229
558 ROCK SPRINGS 30324,1.0,0.002624534145189229
558 WESTERN 30314,1.0,0.002624534145189229
5580 CATHERS CREEK 30127,1.0,0.002624534145189229
5580 LA JOLLA 92037,1.0,0.002624534145189229
5583 BRENDLYNN 30024,1.0,0.002624534145189229
5586 FORT APACHE 89148,1.0,0.002624534145189229
5586 WEATHERFORD 30092,1.0,0.002624534145189229
5588 CHAMBLEE DUNWOODY 30338,1.0,0.002624534145189229
5588 GLENRICH 30338,1.0,0.002624534145189229
559 ANGIER 30308,1.0,0.002624534145189229
559 CHEROKEE 30312,2.0,0.005249068290378458
559 EAST 30312,6.0,0.015747204871135373
559 GRANT 30312,3.0,0.007873602435567686
559 HONEYSUCKLE 30501,1.0,0.002624534145189229
559 IRWIN 30312,3.0,0.007873602435567686
559 MORGAN 30308,3.0,0.007873602435567686
559 NORTHFIELD 30045,2.0,0.005249068290378458
559 ORME 30306,2.0,0.005249068290378458
559 ROBINSON 30315,3.0,0.007873602435567686
559 SPRING VALLEY 30318,2.0,0.005249068290378458
559 WESTOVER 30305,2.0,0.005249068290378458
559 WIMBLEDON 30324,4.0,0.010498136580756916
5590 LONG ISLAND 30327,1.0,0.002624534145189229
5590 OAKDALE 30126,1.0,0.002624534145189229
5594 BRADLEY 30038,1.0,0.002624534145189229
5597 GRACIOUS 30349,1.0,0.002624534145189229
5598 FORT APACHE 89148,2.0,0.005249068290378458
56 26TH 30309,1.0,0.002624534145189229
56 EVERGREEN 8046,1.0,0.002624534145189229
56 GAMMON 30315,1.0,0.002624534145189229
56 HOWELL 30312,1.0,0.002624534145189229
56 HUDSON PLAZA 30213,1.0,0.002624534145189229
56 INMAN 30309,2.0,0.005249068290378458
56 KARLAND 30305,4.0,0.010498136580756916
56 LAKELAND 30305,2.0,0.005249068290378458
56 TWENTY SIXTH 30309,3.0,0.007873602435567686
56 WADDELL 30307,1.0,0.002624534145189229
56 WOODCREST 30309,2.0,0.005249068290378458
560 AMBERGATE 30076,1.0,0.002624534145189229
560 COLDSTREAM 30328,1.0,0.002624534145189229
560 COLLIER 30309,1.0,0.002624534145189229
560 COLLIER 30318,1.0,0.002624534145189229
560 CONWAY FOREST 30327,2.0,0.005249068290378458
560 CRESTHILL 30306,4.0,0.010498136580756916
560 DUTCH VALLEY 30324,4.0,0.010498136580756916
560 EAST 30312,2.0,0.005249068290378458
560 FEDERAL 30315,2.0,0.005249068290378458
560 GRANT 30312,2.0,0.005249068290378458
560 HEIRLOOM 30228,1.0,0.002624534145189229
560 HILL 30312,1.0,0.002624534145189229
560 HILL 30315,1.0,0.002624534145189229
560 HOLLY 30318,1.0,0.002624534145189229
560 JOSEPH E LOWERY 30314,1.0,0.002624534145189229
560 MORGAN 30308,1.0,0.002624534145189229
560 MOUNTAIN 30342,2.0,0.005249068290378458
560 NICHOLS 30024,1.0,0.002624534145189229
560 PARK 30312,1.0,0.002624534145189229
560 PARK CREEK 30005,1.0,0.002624534145189229
560 REED 30312,2.0,0.005249068290378458
560 REGENCY PARK 30331,2.0,0.005249068290378458
560 TWIN SPRINGS 30327,3.0,0.007873602435567686
560 VALLEY GREEN 30342,1.0,0.002624534145189229
5600 TILDEN 20710,1.0,0.002624534145189229
5601 HARRISON 45662,1.0,0.002624534145189229
5604 PURLINGTON 21212,1.0,0.002624534145189229
5605 GLENRIDGE 30342,1.0,0.002624534145189229
5605 RIGGINGS 89508,2.0,0.005249068290378458
5605 RIGGINS 89502,3.0,0.007873602435567686
5607 GLENRIDGE 30068,1.0,0.002624534145189229
5607 GLENRIDGE 30342,6.0,0.015747204871135373
561 ALLENDALE 30032,1.0,0.002624534145189229
561 CEDAR 30318,4.0,0.010498136580756916
561 CHATEAUGAY 30342,1.0,0.002624534145189229
561 CHEROKEE 30312,3.0,0.007873602435567686
561 CHURCH 30318,1.0,0.002624534145189229
561 CONNALLY 30312,1.0,0.002624534145189229
561 GLEN EAGLES 30067,1.0,0.002624534145189229
561 GREENWOOD 30308,2.0,0.005249068290378458
561 JONES 30314,1.0,0.002624534145189229
561 LORIDANS 30342,4.0,0.010498136580756916
561 MELLVIEW 30310,1.0,0.002624534145189229
561 MORELAND 30316,4.0,0.010498136580756916
561 PARK 30306,2.0,0.005249068290378458
561 RIDGECREST 30307,7.0,0.018371739016324603
561 SPENCER 30314,1.0,0.002624534145189229
5616 MEMORIAL 30083,2.0,0.005249068290378458
5619 NSOUTH CORNING 90056,1.0,0.002624534145189229
562 FRASER 30312,1.0,0.002624534145189229
562 GLENWOOD 30316,2.0,0.005249068290378458
562 HACKNEY 30067,1.0,0.002624534145189229
562 LAWTON 30310,4.0,0.010498136580756916
562 LORIDANS 30342,2.0,0.005249068290378458
562 PARK 30306,3.0,0.007873602435567686
562 PEYTON 30311,1.0,0.002624534145189229
562 SEAL 30308,2.0,0.005249068290378458
562 TERRY 30312,2.0,0.005249068290378458
562 WESLEY 30305,1.0,0.002624534145189229
562 WEST END 30310,1.0,0.002624534145189229
5620 BROOKE RIDGE 30338,1.0,0.002624534145189229
5620 COMMONS 30005,1.0,0.002624534145189229
5621 GRAMMERCY 30349,1.0,0.002624534145189229
5621 LOWELL 94608,1.0,0.002624534145189229
5625 LIBBY 37924,1.0,0.002624534145189229
5628 CASCADE 30336,1.0,0.002624534145189229
563 ANGIER 30308,4.0,0.010498136580756916
563 BOULEVARD 30312,1.0,0.002624534145189229
563 COLLIER 30318,1.0,0.002624534145189229
563 EAST 30312,2.0,0.005249068290378458
563 HIGHLAND 30312,1.0,0.002624534145189229
563 MEMORIAL 30312,1.0,0.002624534145189229
563 OVERBROOK 30318,3.0,0.007873602435567686
563 PACES FERRY 30305,1.0,0.002624534145189229
563 PARKWAY 30308,1.0,0.002624534145189229
563 RALPH MC GILL 30312,1.0,0.002624534145189229
563 RALPH MCGILL 30312,1.0,0.002624534145189229
563 SPRING 30308,2.0,0.005249068290378458
563 WEST PACES FERRY 30305,1.0,0.002624534145189229
563 WINTON 30308,1.0,0.002624534145189229
563 WOODALL 30306,4.0,0.010498136580756916
5638 LEGENDS CLUB 30517,1.0,0.002624534145189229
5639 SILVER RIDGE 30087,1.0,0.002624534145189229
564 HASCALL 30309,4.0,0.010498136580756916
564 PARKWAY 30308,2.0,0.005249068290378458
564 RIVER OVERLOOK 30534,1.0,0.002624534145189229
564 ROCK SPRINGS 30324,2.0,0.005249068290378458
564 WESLEY 30305,6.0,0.015747204871135373
564 WINTON 30308,2.0,0.005249068290378458
564 WOODALL 30306,2.0,0.005249068290378458
5640 SIGNET 45424,1.0,0.002624534145189229
5647 RED NARROWS 84081,1.0,0.002624534145189229
565 10TH 30318,1.0,0.002624534145189229
565 ALLEN 30324,1.0,0.002624534145189229
565 AMBERIDGE 30328,1.0,0.002624534145189229
565 ARASTRADERO 94306,4.0,0.010498136580756916
565 AUBURN 30312,1.0,0.002624534145189229
565 CLUBLAND 30094,1.0,0.002624534145189229
565 CONNALLY 30312,1.0,0.002624534145189229
565 EAST WESLEY 30305,2.0,0.005249068290378458
565 ERIN 30310,2.0,0.005249068290378458
565 GREENWOOD 30308,2.0,0.005249068290378458
565 HASCALL 30309,1.0,0.002624534145189229
565 KINGS PEAK 30022,2.0,0.005249068290378458
565 MANOR RIDGE 30305,4.0,0.010498136580756916
565 MARTINA 30305,4.0,0.010498136580756916
565 MORROW 30331,1.0,0.002624534145189229
565 ORCHARD 30312,1.0,0.002624534145189229
565 TWIN SPRINGS 30327,4.0,0.010498136580756916
565 WESLEY 30305,2.0,0.005249068290378458
565 WINDSOR 30213,1.0,0.002624534145189229
5650 TRACY 30126,1.0,0.002624534145189229
5655 PEACHTREE 30092,1.0,0.002624534145189229
5656 JONESBORO 30260,1.0,0.002624534145189229
566 ARDEN OAKS 30305,2.0,0.005249068290378458
566 CEDAR 30318,1.0,0.002624534145189229
566 CRESTHILL 30306,5.0,0.013122670725946145
566 GRANT 30312,2.0,0.005249068290378458
566 HAMILTON E HOLMES 30318,2.0,0.005249068290378458
566 MONTGOMERY FERRY 30324,2.0,0.005249068290378458
566 ORME 30306,2.0,0.005249068290378458
566 PARK 30312,2.0,0.005249068290378458
566 WESLEY 30305,3.0,0.007873602435567686
566 WOODS 30318,1.0,0.002624534145189229
5662 HAMMOND 30071,1.0,0.002624534145189229
5665 ATLANTA 30004,1.0,0.002624534145189229
5667 MORRIS CREEK 30071,1.0,0.002624534145189229
567 ANGIER 30308,6.0,0.015747204871135373
567 CEDAR 30318,1.0,0.002624534145189229
567 CLEBURNE 30307,2.0,0.005249068290378458
567 COLLIER 30318,3.0,0.007873602435567686
567 GRANT 30312,2.0,0.005249068290378458
567 GREENWOOD 30308,1.0,0.002624534145189229
567 LINWOOD 30306,4.0,0.010498136580756916
567 MORELAND 30316,2.0,0.005249068290378458
567 MORGAN 30308,1.0,0.002624534145189229
567 PEACHTREE BATTLE 30305,1.0,0.002624534145189229
567 PELHAM 30324,2.0,0.005249068290378458
567 WEST END 30310,1.0,0.002624534145189229
567 WESTEND 30310,1.0,0.002624534145189229
5670 ARROWIND 30047,4.0,0.010498136580756916
5675 HAMPTON 30349,1.0,0.002624534145189229
5678 RAPALLO 30518,1.0,0.002624534145189229
568 CRESTA 33413,1.0,0.002624534145189229
568 EAST WESLEY 30305,1.0,0.002624534145189229
568 FORMWALT 30312,2.0,0.005249068290378458
568 JAMES P BRAWLEY 30314,2.0,0.005249068290378458
568 MOORES MILL 30305,2.0,0.005249068290378458
568 PARK 30306,1.0,0.002624534145189229
568 TAYLOR 30052,3.0,0.007873602435567686
568 WESLEY 30305,3.0,0.007873602435567686
568 WINTON 30308,1.0,0.002624534145189229
5680 MILLWICK 30005,1.0,0.002624534145189229
5681 BOREAL 30331,1.0,0.002624534145189229
5681 REDAN 30088,1.0,0.002624534145189229
5685 SALTCREEK 30518,1.0,0.002624534145189229
5686 FULTON IND 30336,1.0,0.002624534145189229
569 AUBURN 30312,2.0,0.005249068290378458
569 CANDLER 30307,2.0,0.005249068290378458
569 CONWAY FOREST 30327,1.0,0.002624534145189229
569 ELMWOOD 30306,1.0,0.002624534145189229
569 ERIN 30310,2.0,0.005249068290378458
569 GRAMERCY 30068,1.0,0.002624534145189229
569 MAGNOLIA 30314,1.0,0.002624534145189229
569 OVERBROOK 30318,2.0,0.005249068290378458
569 RIENZI 38103,1.0,0.002624534145189229
569 SPRING VALLEY 30318,2.0,0.005249068290378458
569 WOODS 30318,1.0,0.002624534145189229
5691 UNDERWOOD 28213,10.0,0.02624534145189229
5696 SPRING MILL 30038,1.0,0.002624534145189229
5696 WINDFALL 30058,1.0,0.002624534145189229
57 25TH 30309,1.0,0.002624534145189229
57 CAMDEN 30309,3.0,0.007873602435567686
57 FORSYTH 30303,2.0,0.005249068290378458
